player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,safety_md,awards
FaulMa00,Marshall Faulk,RB,1994,21,IND,NFL,RB,16,16,0,0,0,0,,0,5,1,0,0,0.0,0,0,0,,0,"PB,AP-2,AP ORoY-1"
FaulMa00,Marshall Faulk,RB,1995,22,IND,NFL,RB,16,16,0,0,0,0,,0,8,1,0,0,0.0,0,0,0,,0,"PB,AP-2"
FaulMa00,Marshall Faulk,RB,1996,23,IND,NFL,RB,13,13,0,0,0,0,,0,2,0,0,0,0.0,0,0,0,,0,
FaulMa00,Marshall Faulk,RB,1997,24,IND,NFL,RB,16,16,0,0,0,0,,0,5,1,0,0,0.0,0,0,0,,0,
FaulMa00,Marshall Faulk,RB,1998,25,IND,NFL,RB,16,15,0,0,0,0,,0,3,2,13,0,0.0,0,0,0,,0,"PB,AP-2,AP OPoY-4"
FaulMa00,Marshall Faulk,RB,1999,26,STL,NFL,RB,16,16,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,"PB,AP-1,AP MVP-2,AP OPoY-1"
FaulMa00,Marshall Faulk,RB,2000,27,STL,NFL,RB,14,14,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,"PB,AP-1,AP MVP-1,AP OPoY-1"
FaulMa00,Marshall Faulk,RB,2001,28,STL,NFL,RB,14,14,0,0,0,0,0,0,3,2,0,0,0.0,0,0,0,0,0,"PB,AP-1,AP MVP-2,AP OPoY-1"
FaulMa00,Marshall Faulk,RB,2002,29,STL,NFL,RB,14,10,0,0,0,0,0,0,4,2,5,0,0.0,0,0,0,0,0,PB
FaulMa00,Marshall Faulk,RB,2003,30,STL,NFL,RB,11,11,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,AP CPoY-11
FaulMa00,Marshall Faulk,RB,2004,31,STL,NFL,RB,14,14,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,
FaulMa00,Marshall Faulk,RB,2005,32,STL,NFL,RB,16,1,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,
