player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
MireRi00,Rick Mirer,QB,1993,23,SEA,NFL,QB,16,16,6-10-0,274,486,56.4,2833,12,2.5,17,3.5,142,40.0,53,5.8,4.75,10.3,177.1,67.0,47,235,8.82,4.87,3.89,1,1,10,AP ORoY-2
MireRi00,Rick Mirer,QB,1994,24,SEA,NFL,QB,13,13,5-8-0,195,381,51.2,2151,11,2.9,7,1.8,108,37.7,51,5.6,5.40,11.0,165.5,70.2,27,145,6.62,4.92,4.68,2,2,8,
MireRi00,Rick Mirer,QB,1995,25,SEA,NFL,QB,15,13,7-6-0,209,391,53.5,2564,13,3.3,20,5.1,127,38.6,59,6.6,4.92,12.3,170.9,63.7,42,255,9.70,5.33,3.85,1,1,8,
MireRi00,Rick Mirer,QB,1996,26,SEA,NFL,QB,11,9,2-7-0,136,265,51.3,1546,5,1.9,12,4.5,74,36.2,60,5.8,4.17,11.4,140.5,56.6,22,84,7.67,5.09,3.56,1,1,4,
MireRi00,Rick Mirer,QB,1997,27,CHI,NFL,QB,7,3,0-3-0,53,103,51.5,420,0,0.0,6,5.8,26,31.9,34,4.1,1.46,7.9,60.0,37.7,16,89,13.45,2.78,0.51,1,1,1,
MireRi00,Rick Mirer,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MireRi00,Rick Mirer,QB,1999,29,NYJ,NFL,QB,8,6,2-4-0,95,176,54.0,1062,5,2.8,9,5.1,49,37.4,50,6.0,4.30,11.2,132.8,60.4,22,102,11.11,4.85,3.31,2,3,2,
MireRi00,Rick Mirer,QB,2000,30,SFO,NFL,QB,1,0,,10,20,50.0,126,1,5.0,0,0.0,6,33.3,26,6.3,7.30,12.6,126.0,86.7,1,6,4.76,5.71,6.67,0,0,0,
MireRi00,Rick Mirer,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MireRi00,Rick Mirer,QB,2003,33,OAK,NFL,QB,9,8,2-6-0,116,221,52.5,1267,3,1.4,5,2.3,63,36.6,47,5.7,4.99,10.9,140.8,64.8,22,122,9.05,4.71,4.03,0,0,3,
